Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2002,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.44923205289897
Philippines,PHL,2001,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.87203977106435
Philippines,PHL,2000,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.61954409495253
Philippines,PHL,1999,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.69163321860556
Philippines,PHL,1998,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.55244069789094
Philippines,PHL,1997,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.72855295334533
Philippines,PHL,1996,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.14554666527257
Philippines,PHL,1995,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.33948865543335
Philippines,PHL,1994,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.04312567436281
Philippines,PHL,1993,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.39688033769439
Philippines,PHL,1992,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.79328076871217
Philippines,PHL,1991,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,7.21284731195071
Philippines,PHL,1987,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,7.19968179041754
Philippines,PHL,1986,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,10.0163766521808
Philippines,PHL,1985,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,10.6791292108225
Philippines,PHL,1984,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,7.75547022564868
Philippines,PHL,1983,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,10.816180940712
Philippines,PHL,1982,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,13.2932566220125
Philippines,PHL,1981,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,15.2481854401941
Philippines,PHL,1980,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,20.5723230456912
Philippines,PHL,1979,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,18.0307959545755
Philippines,PHL,1978,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,15.8146785601419
Philippines,PHL,1977,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,16.3224411128148
Philippines,PHL,1976,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,14.9140747593005
Philippines,PHL,1975,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,13.2525751611385
Philippines,PHL,1974,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,17.1810883786447
Philippines,PHL,1973,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,18.8742207101896
Philippines,PHL,1972,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,19.2459732668495
Philippines,PHL,1971,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,19.3765293336504
Philippines,PHL,1970,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,20.9841172615351
Philippines,PHL,1969,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,20.5500782817867
Philippines,PHL,1968,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,14.0977731682709
Philippines,PHL,1967,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,13.0392814091528
Philippines,PHL,1966,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,13.7226439847282
Philippines,PHL,1965,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,9.9117528894187
Philippines,PHL,1964,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,8.25173611396414
Philippines,PHL,1963,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,9.17607005632057
Philippines,PHL,1962,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,9.24992558167193
